1.536913,1.067326,1.433023,0.311506,0.943277,-0.286042,0.471943,-0.297517,0.249936,-0.111211,0.118392,0.050127,
1.718083,1.440308,1.917013,0.929949,1.511898,0.198702,0.671863,-0.340182,0.130802,-0.142156,0.133768,0.066847,
2.219707,-0.452894,-0.435812,0.477707,2.472575,1.482078,0.681624,-1.293554,-0.467034,-0.067755,-0.055891,0.024559,
1.989625,-0.367540,-0.634780,0.860678,3.215299,1.787023,0.539422,-0.922110,-0.137905,0.052962,0.125560,0.050260,
1.533074,1.088009,1.558516,0.419645,1.019213,0.183813,1.046348,0.224136,0.288035,0.043468,0.246641,0.075974,
1.519582,1.045074,1.527476,0.674276,1.146440,0.255783,0.944688,-0.220510,0.654085,0.113190,0.242541,0.088350,
1.590094,1.082764,1.532292,0.554417,1.448602,0.029130,0.496492,0.263998,0.524893,0.095894,0.253897,0.081437,
1.915845,1.445096,1.766561,0.948408,1.661493,0.643990,1.139935,0.397763,0.601515,0.141259,0.211337,0.062759,
3.480890,3.144684,2.840931,1.901695,1.434687,0.680120,0.485949,0.037525,-0.008185,-0.181454,-0.105040,-0.028397,
3.297611,2.938210,2.719143,2.150841,1.854948,1.174653,0.856135,0.345681,0.178521,-0.001847,0.028243,0.002935,
3.642369,3.602941,3.681321,2.586020,2.327451,0.972619,0.788787,-0.148831,-0.033497,-0.200309,0.064555,-0.015907,
3.563461,3.073278,2.989890,2.632946,2.752396,1.553459,1.051734,0.275403,0.244358,-0.020318,0.085551,0.002867,
3.095641,2.701777,2.625202,2.128069,2.107929,1.404789,1.293974,0.702450,0.592291,0.193518,0.128783,0.039488,
3.861642,2.369601,1.577688,1.991228,3.052509,2.011827,1.001715,0.214689,0.446757,0.116255,-0.086160,-0.017256,
4.091353,3.286702,2.346137,1.269445,1.638982,1.391301,1.268516,0.027708,-0.401261,-0.585968,-0.178414,-0.049773,
3.984132,3.041211,2.259752,1.660491,2.273396,1.934108,1.781121,0.622130,0.001204,-0.387653,-0.124087,-0.017240,
4.398486,3.680071,2.429486,0.672967,0.030045,-0.351925,0.076536,-0.000304,0.141927,-0.146335,-0.255820,-0.088595,
3.918457,3.631154,3.233458,1.603468,0.901505,-0.377365,-0.155072,-0.465838,-0.063833,-0.326613,-0.208710,-0.049758,
2.490872,2.147108,2.394880,0.982812,1.131847,-0.458397,-0.078358,-0.935128,-0.394343,-0.557756,-0.172987,-0.063854,
3.745807,3.253786,2.609833,1.473208,0.641790,-0.265225,-0.580653,-0.792778,-0.645775,-0.513894,-0.310652,-0.098146,
3.339851,2.871496,2.427185,1.423444,0.953370,0.239303,0.027636,-0.339485,-0.388517,-0.419317,-0.256615,-0.074660,
2.574425,2.356220,2.703867,1.514353,1.779285,0.301459,0.470490,-0.567821,-0.200521,-0.486899,-0.157418,-0.029708,
3.697101,3.488301,3.305814,2.169101,1.615340,0.348319,-0.033176,-0.646222,-0.563517,-0.556561,-0.216881,-0.096173,
4.253800,3.923323,3.438395,2.324366,1.431975,0.063247,-0.652955,-1.276091,-1.160711,-0.855100,-0.352675,-0.156955,
4.328390,3.424734,1.995672,0.479610,-0.183494,-0.496940,-0.480504,-0.607319,-0.530440,-0.438024,-0.340505,-0.109142,
4.369664,3.681326,2.567408,0.879138,-0.098381,-1.038101,-1.044424,-0.970470,-0.460530,-0.277598,-0.265025,-0.057180,
3.592230,2.990478,2.246982,1.094038,0.214264,-0.642307,-0.942896,-1.091932,-0.841559,-0.608048,-0.309372,-0.105207,
4.115728,3.612069,2.843953,1.448252,0.421933,-0.809108,-1.240278,-1.460958,-1.068357,-0.724794,-0.344821,-0.115149,
3.731143,2.990217,2.000868,0.755120,-0.214094,-1.020508,-1.327352,-1.364352,-1.017332,-0.618097,-0.275141,-0.096165,
4.407345,3.634624,2.404420,0.860596,-0.219417,-1.181497,-1.609742,-1.760070,-1.342370,-0.819527,-0.354708,-0.107971,
4.659558,4.112912,3.068192,1.221831,-0.011884,-1.358347,-1.508647,-1.468033,-0.684418,-0.387463,-0.310420,-0.053733,
4.745540,4.225121,3.073290,1.138425,-0.345863,-1.791263,-2.009200,-1.906071,-1.052122,-0.568516,-0.352414,-0.059888,
